Text,Image
urn:cts:greekLit:tlg0012.tlg001.e4:1.51,
urn:cts:greekLit:tlg0012.tlg001.e4:1.52,
urn:cts:greekLit:tlg0012.tlg001.e4:1.53,
urn:cts:greekLit:tlg0012.tlg001.e4:1.54,
urn:cts:greekLit:tlg0012.tlg001.e4:1.55,
urn:cts:greekLit:tlg0012.tlg001.e4:1.56,
urn:cts:greekLit:tlg0012.tlg001.e4:1.57,
urn:cts:greekLit:tlg0012.tlg001.e4:1.58,
urn:cts:greekLit:tlg0012.tlg001.e4:1.59,
urn:cts:greekLit:tlg0012.tlg001.e4:1.60,
urn:cts:greekLit:tlg0012.tlg001.e4:1.61,
urn:cts:greekLit:tlg0012.tlg001.e4:1.62,
urn:cts:greekLit:tlg0012.tlg001.e4:1.63,
urn:cts:greekLit:tlg0012.tlg001.e4:1.64,
urn:cts:greekLit:tlg0012.tlg001.e4:1.65,
urn:cts:greekLit:tlg0012.tlg001.e4:1.66,
urn:cts:greekLit:tlg0012.tlg001.e4:1.67,
urn:cts:greekLit:tlg0012.tlg001.e4:1.68,
urn:cts:greekLit:tlg0012.tlg001.e4:1.69,
urn:cts:greekLit:tlg0012.tlg001.e4:1.70,
urn:cts:greekLit:tlg0012.tlg001.e4:1.71,
urn:cts:greekLit:tlg0012.tlg001.e4:1.72,
urn:cts:greekLit:tlg0012.tlg001.e4:1.73,
